CustomerID,FullName,Age,Gender,Country,SignupDate,PurchaseAmount,Email,HasEmail
100792,Thomas Abara,45,Unknown,Nigeria,2022-02-07,81.97,thomas.abara442@example.com,True
101325,Jennifer Kimani,27,Female,United States,2023-11-14,215.94,,False
100351,Amara Kimani,44,Male,Canada,2021-03-16,234.68,amara.kimani550@example.com,True
100101,Wanjiru Williams,58,Female,United States,2022-08-08,362.45,wanjiru.williams282@example.com,True
100453,James Miller,45,Female,Kenya,,313.27,,False
100824,James Ndlovu,70,Female,Canada,2021-11-01,212.96,,False
100835,Chidi Williams,20,Female,United Kingdom,2022-01-08,362.45,chidi.williams608@example.com,True
100033,Wanjiru Mensah,20,Male,Kenya,2024-07-02,140.12,wanjiru.mensah465@example.com,True
100950,Chidi Miller,56,Female,United States,,65.16,chidi.miller165@example.com,True
100530,Karen Williams,28,Unknown,Kenya,2020-06-05,140.12,karen.williams158@example.com,True
100492,Elizabeth Smith,55,Unknown,United Kingdom,2021-09-26,322.21,elizabeth.smith793@example.com,True
100736,Charles Ndlovu,38,Unknown,Nigeria,2021-09-09,176.44,charles.ndlovu1@example.com,True
100523,James Martinez,33,Unknown,United States,,252.45,,False
101436,Zola Martinez,26,Female,United Kingdom,,114.64,zola.martinez971@example.com,True
101303,Linda Johnson,45,Unknown,Kenya,2022-08-30,99.07,linda.johnson670@example.com,True
100727,Robert Ndlovu,52,Female,Nigeria,2023-07-29,285.93,robert.ndlovu53@example.com,True
100971,Chidi Johnson,45,Unknown,United Kingdom,2021-02-14,62.24,chidi.johnson622@example.com,True
100982,Linda Williams,18,Female,United Kingdom,2020-12-21,362.45,linda.williams641@example.com,True
100655,Jessica Mensah,54,Unknown,United Kingdom,2021-05-11,270.16,jessica.mensah314@example.com,True
100207,Patricia Kimani,45,Unknown,United States,2023-05-14,106.8,patriciakimaniAT example dot com,True
100915,Elizabeth Williams,71,Unknown,United Kingdom,,125.8,elizabeth.williams587@example.com,True
101079,Charles Miller,30,Female,United Kingdom,2021-01-29,140.12,charles.miller69@example.com,True
101448,Elizabeth Miller,28,Male,Nigeria,2020-05-26,140.12,elizabeth.miller451@example.com,True
100143,Joseph Smith,49,Male,United Kingdom,2022-08-27,104.86,joseph.smith551@example.com,True
100318,Wanjiru Martinez,32,Male,United Kingdom,2023-11-09,129.16,wanjiru.martinez595@example.com,True
100513,Karen Davis,62,Female,Canada,2024-04-13,205.11,karen.davis503@example.com,True
100302,James Garcia,63,Unknown,Kenya,2023-09-10,20.77,james.garcia260@example.com,True
101473,Elizabeth Davis,54,Female,United States,2020-01-02,146.56,elizabeth.davis833@example.com,True
101033,William Williams,51,Female,United States,2024-12-03,138.07,william.williams48@example.com,True
101405,Thomas Rodriguez,65,Female,United States,,140.12,thomasrodriguezAT example dot com,True
101174,Jennifer Okafor,34,Unknown,United States,2020-07-29,233.98,jennifer.okafor701@example.com,True
101317,Amara Garcia,70,Male,Canada,2020-05-19,349.12,amara.garcia922@example.com,True
101450,James Kimani,37,Female,Kenya,,140.12,james.kimani177@example.com,True
100375,Richard Mensah,45,Unknown,United Kingdom,2021-08-28,245.44,richard.mensah293@example.com,True
100515,Joseph Garcia,45,Male,Unknown,2024-09-18,128.39,joseph.garcia717@example.com,True
100263,Charles Garcia,40,Male,Nigeria,2021-07-01,182.4,charles.garcia343@example.com,True
100918,Thomas Abara,48,Female,Kenya,2020-11-10,203.9,thomas.abara101@example.com,True
100996,William Jones,69,Male,United States,2021-08-15,179.67,william.jones253@example.com,True
101194,Richard Garcia,69,Female,Kenya,2022-12-20,140.12,,False
100967,Zola Smith,39,Male,Nigeria,2024-01-23,92.89,zola.smith972@example.com,True
100772,David Garcia,49,Female,Unknown,2020-05-19,134.18,david.garcia213@example.com,True
101444,William Miller,22,Unknown,United Kingdom,2022-09-16,80.45,william.miller281@example.com,True
100656,Barbara Abara,30,Female,United Kingdom,2020-04-29,140.12,barbara.abara59@example.com,True
100627,Chidi Mensah,30,Male,Unknown,2021-03-19,51.56,chidi.mensah866@example.com,True
100374,Jessica Okafor,55,Male,Nigeria,2022-08-06,193.45,jessica.okafor434@example.com,True
100841,Sarah Ndlovu,40,Unknown,United States,2023-05-18,99.07,sarah.ndlovu230@example.com,True
100274,Robert Abara,54,Unknown,United States,2022-04-15,178.99,robert.abara882@example.com,True
100831,Karen Brown,73,Male,United Kingdom,2023-11-28,43.13,,False
101032,Amara Brown,46,Unknown,Canada,2022-12-28,167.07,amara.brown583@example.com,True
100200,William Williams,45,Male,United Kingdom,2020-02-17,73.3,william.williams63@example.com,True
100020,Elizabeth Jones,45,Unknown,United States,2021-09-16,41.71,elizabeth.jones27@example.com,True
100997,Mary Smith,25,Unknown,Unknown,2023-09-30,124.54,mary.smith682@example.com,True
101493,William Johnson,29,Unknown,Canada,,240.49,william.johnson618@example.com,True
101182,Zola Garcia,35,Female,Canada,2022-04-09,236.23,zola.garcia46@example.com,True
100087,Zola Miller,45,Female,United States,2022-07-27,246.24,zola.miller113@example.com,True
100775,Jessica Martinez,56,Unknown,Nigeria,2022-04-10,102.08,jessica.martinez496@example.com,True
101256,Charles Mensah,33,Female,United States,2022-04-15,135.28,charles.mensah318@example.com,True
100974,Jessica Mensah,73,Unknown,Kenya,2023-11-26,132.49,,False
100306,Sarah Miller,34,Unknown,United States,2020-01-07,305.0,,False
100483,Richard Jones,29,Unknown,Unknown,2020-10-26,185.42,richard.jones506@example.com,True
101494,John Davis,69,Unknown,United States,2020-01-08,140.12,,False
100888,Chidi Jones,29,Male,Kenya,2023-09-03,121.04,chidi.jones827@example.com,True
100908,John Garcia,43,Male,Nigeria,2024-01-01,140.12,john.garcia120@example.com,True
101323,Thomas Mensah,61,Female,United States,2021-12-02,275.53,thomas.mensah241@example.com,True
100111,David Ndlovu,54,Female,Nigeria,2022-01-13,93.7,david.ndlovu442@example.com,True
100198,Thomas Garcia,60,Male,United States,2022-08-20,138.11,thomas.garcia772@example.com,True
101301,Richard Smith,32,Unknown,Kenya,2020-11-28,140.12,richard.smith837@example.com,True
100559,Sarah Brown,50,Male,United States,2020-11-14,206.65,sarah.brown654@example.com,True
100949,Amara Johnson,56,Male,Canada,2023-03-08,108.19,amara.johnson835@example.com,True
100968,William Williams,35,Unknown,Kenya,2020-01-29,140.12,,False
100049,John Smith,33,Female,United States,2024-01-21,80.4,john.smith417@example.com,True
100797,Robert Johnson,40,Male,United Kingdom,2020-06-23,48.05,robert.johnson706@example.com,True
100904,Karen Garcia,39,Unknown,United States,2020-08-22,33.39,karen.garcia753@example.com,True
100764,David Davis,22,Unknown,United Kingdom,2020-05-11,99.58,david.davis575@example.com,True
100390,Sarah Davis,63,Female,Kenya,2020-12-04,87.83,sarah.davis251@example.com,True
101148,Patricia Martinez,29,Male,Kenya,2022-01-12,59.51,,False
101006,Susan Rodriguez,41,Male,United Kingdom,2023-08-01,118.71,susan.rodriguez893@example.com,True
100645,Wanjiru Miller,21,Female,United Kingdom,2022-05-28,142.56,wanjiru.miller976@example.com,True
100713,Jennifer Ndlovu,66,Male,Nigeria,2024-04-05,148.96,jennifer.ndlovu41@example.com,True
100113,Wanjiru Mensah,25,Unknown,United States,2021-08-11,140.12,wanjiru.mensah869@example.com,True
100881,Thomas Garcia,18,Female,Canada,2021-12-14,140.23,,False
101407,Jennifer Okafor,71,Male,United Kingdom,2021-08-31,105.02,jennifer.okafor586@example.com,True
101005,Kwame Johnson,21,Unknown,Nigeria,2020-03-27,140.12,kwame.johnson597@example.com,True
101164,Chidi Smith,19,Female,United Kingdom,2021-02-10,204.64,chidi.smith36@example.com,True
101274,Jessica Garcia,61,Female,United States,,140.12,jessicagarciaAT example dot com,True
100854,Robert Mensah,61,Unknown,United States,2020-12-14,84.0,robert.mensah579@example.com,True
100084,James Mensah,48,Male,Canada,,267.65,,False
100282,Patricia Kimani,38,Female,Nigeria,2022-09-06,140.12,patricia.kimani458@example.com,True
100711,Karen Garcia,23,Female,United States,2024-04-22,129.29,karen.garcia760@example.com,True
100131,Barbara Rodriguez,56,Male,United States,2021-08-19,140.12,barbara.rodriguez309@example.com,True
100726,Linda Kimani,42,Male,United Kingdom,,13.84,lindakimaniAT example dot com,True
101177,Jessica Jones,45,Male,United Kingdom,2023-07-13,140.12,jessica.jones834@example.com,True
100341,Mary Miller,62,Male,Canada,2022-07-20,95.25,,False
100620,Richard Brown,36,Female,Kenya,2021-03-19,322.5,richard.brown161@example.com,True
100941,Richard Ndlovu,74,Unknown,United Kingdom,,58.35,richard.ndlovu728@example.com,True
101131,Barbara Davis,33,Female,Nigeria,,91.27,barbara.davis747@example.com,True
101233,Wanjiru Williams,22,Male,Canada,,362.45,wanjiru.williams794@example.com,True
101237,Kwame Rodriguez,45,Unknown,Canada,2021-08-14,110.61,kwamerodriguezAT example dot com,True
100078,Richard Okafor,19,Male,United States,,140.12,richard.okafor123@example.com,True
101273,Karen Johnson,59,Unknown,Kenya,2024-08-20,362.45,karen.johnson593@example.com,True
100004,Charles Davis,54,Male,Kenya,2021-11-28,200.12,charlesdavisAT example dot com,True
100062,Susan Kimani,59,Female,Nigeria,2022-01-05,346.98,susan.kimani686@example.com,True
100845,Linda Abara,28,Female,United States,2022-07-08,261.57,linda.abara508@example.com,True
100219,Thomas Martinez,74,Male,Canada,2022-03-10,74.08,thomas.martinez202@example.com,True
100862,William Rodriguez,41,Unknown,Nigeria,2020-01-27,140.12,william.rodriguez942@example.com,True
100152,Kwame Rodriguez,45,Female,United Kingdom,2020-06-12,145.1,,False
100307,Charles Johnson,70,Male,United Kingdom,2024-11-13,362.45,charles.johnson890@example.com,True
101002,Linda Okafor,45,Male,United Kingdom,,150.69,linda.okafor370@example.com,True
100958,Mary Abara,70,Male,Nigeria,2024-06-03,301.81,,False
101496,Richard Miller,38,Unknown,United States,2020-12-17,78.7,richard.miller711@example.com,True
100203,Jessica Williams,45,Unknown,Canada,2022-08-14,94.02,jessica.williams734@example.com,True
100301,Wanjiru Mensah,71,Male,United Kingdom,2021-07-13,140.12,wanjiru.mensah703@example.com,True
100516,Jennifer Garcia,42,Female,Nigeria,2021-12-02,362.45,jennifer.garcia333@example.com,True
100295,Mary Kimani,46,Female,Kenya,,114.17,mary.kimani791@example.com,True
101086,William Smith,73,Female,Nigeria,2024-04-27,120.89,william.smith444@example.com,True
100382,Richard Kimani,18,Male,United Kingdom,2020-08-08,89.59,richard.kimani962@example.com,True
101309,Jessica Johnson,18,Unknown,Nigeria,2021-05-11,54.47,jessica.johnson666@example.com,True
100129,James Miller,44,Male,Canada,2022-06-09,80.23,jamesmillerAT example dot com,True
101055,Sarah Garcia,18,Male,United Kingdom,2023-11-16,140.12,sarah.garcia766@example.com,True
100100,David Abara,28,Female,United Kingdom,2022-11-14,14.87,david.abara886@example.com,True
101296,Sarah Martinez,52,Female,United States,2024-07-08,51.61,sarah.martinez78@example.com,True
101212,Wanjiru Miller,46,Female,Kenya,2020-06-04,265.3,wanjiru.miller540@example.com,True
100801,Charles Williams,50,Female,Canada,2021-12-25,115.25,charles.williams770@example.com,True
100071,Charles Johnson,44,Female,Nigeria,2020-09-28,171.26,charles.johnson61@example.com,True
100692,Robert Ndlovu,26,Unknown,Canada,2020-11-22,282.58,robert.ndlovu676@example.com,True
100400,Chidi Smith,40,Female,Canada,2020-07-15,118.74,chidi.smith861@example.com,True
101122,David Smith,60,Female,United Kingdom,2024-01-13,80.62,david.smith747@example.com,True
100696,Jessica Kimani,72,Unknown,United Kingdom,2020-05-14,100.13,jessica.kimani974@example.com,True
101486,Linda Ndlovu,48,Unknown,United States,2024-11-21,240.79,linda.ndlovu431@example.com,True
100261,Richard Martinez,35,Female,United States,2022-04-27,140.12,,False
100502,Karen Rodriguez,45,Male,United Kingdom,2020-11-01,21.8,karen.rodriguez451@example.com,True
101041,Richard Kimani,46,Male,Nigeria,2020-03-30,151.56,richard.kimani769@example.com,True
100714,Amara Martinez,47,Female,Canada,,89.53,amara.martinez118@example.com,True
101470,Amara Miller,53,Male,United States,2020-04-07,158.22,amara.miller813@example.com,True
101139,Patricia Jones,45,Male,United Kingdom,2023-03-02,153.65,patricia.jones668@example.com,True
100697,Elizabeth Martinez,42,Unknown,Canada,2023-03-07,178.18,elizabeth.martinez897@example.com,True
100601,Kwame Rodriguez,45,Male,Unknown,2022-07-02,47.8,kwamerodriguezAT example dot com,True
101018,Amara Williams,22,Unknown,Nigeria,2024-09-22,107.41,amara.williams807@example.com,True
100370,Michael Garcia,71,Unknown,Kenya,,41.9,michael.garcia751@example.com,True
100134,Robert Williams,28,Female,Nigeria,2020-05-25,264.01,robert.williams512@example.com,True
101119,William Williams,36,Male,Kenya,2024-09-21,193.87,william.williams944@example.com,True
101223,Wanjiru Ndlovu,25,Unknown,United States,2021-04-30,236.72,wanjiru.ndlovu506@example.com,True
100733,Linda Abara,45,Female,United Kingdom,2022-02-23,79.93,linda.abara213@example.com,True
101400,Zola Johnson,44,Male,United States,2020-10-28,200.69,zola.johnson783@example.com,True
101466,Wanjiru Jones,30,Female,Nigeria,2021-01-11,161.46,wanjiru.jones218@example.com,True
100560,Elizabeth Brown,49,Female,United States,2023-12-18,184.24,elizabeth.brown68@example.com,True
100055,Chidi Davis,22,Female,Canada,2022-11-15,362.45,chidi.davis628@example.com,True
100355,Wanjiru Smith,57,Male,Nigeria,2021-07-14,140.12,wanjiru.smith448@example.com,True
100116,Mary Mensah,43,Male,United Kingdom,2022-05-28,147.23,mary.mensah112@example.com,True
100988,Mary Miller,24,Unknown,United States,2023-01-31,140.12,mary.miller357@example.com,True
100210,Kwame Mensah,69,Unknown,Canada,2021-02-24,304.34,,False
100387,Robert Garcia,54,Unknown,United States,,266.3,robert.garcia316@example.com,True
100162,Jessica Rodriguez,30,Male,Unknown,2024-08-26,61.36,jessica.rodriguez9@example.com,True
100728,Michael Rodriguez,27,Male,Kenya,2020-09-28,99.5,michael.rodriguez206@example.com,True
100774,Wanjiru Kimani,48,Male,Nigeria,2022-09-06,230.17,wanjirukimaniAT example dot com,True
100421,William Abara,70,Female,Canada,2021-01-31,45.35,,False
100229,Wanjiru Rodriguez,20,Female,Kenya,2021-03-18,104.94,wanjirurodriguezAT example dot com,True
100063,Elizabeth Brown,28,Male,Canada,2021-08-21,165.27,elizabeth.brown157@example.com,True
100339,Joseph Kimani,36,Male,United States,2021-08-03,88.66,joseph.kimani72@example.com,True
100336,Susan Rodriguez,20,Male,Kenya,2022-09-18,125.03,susan.rodriguez68@example.com,True
100870,Michael Martinez,19,Unknown,United Kingdom,2023-12-02,362.45,,False
101017,William Ndlovu,23,Unknown,United Kingdom,2023-07-18,57.5,william.ndlovu936@example.com,True
101170,Karen Miller,52,Male,Canada,2023-12-10,101.51,,False
100096,Chidi Mensah,55,Male,United Kingdom,2024-10-20,140.12,chidi.mensah83@example.com,True
101289,Richard Williams,72,Unknown,United Kingdom,2024-09-15,189.8,richardwilliamsAT example dot com,True
101393,James Brown,51,Unknown,United Kingdom,2024-03-03,127.2,james.brown983@example.com,True
101050,Linda Jones,30,Unknown,United States,,362.45,linda.jones633@example.com,True
100810,Jennifer Williams,33,Male,United States,,21.75,jennifer.williams637@example.com,True
100108,James Rodriguez,20,Male,United States,2022-06-18,37.53,james.rodriguez692@example.com,True
100932,Mary Brown,61,Male,United States,2020-09-12,140.12,mary.brown896@example.com,True
101435,Patricia Abara,45,Unknown,Canada,2020-03-07,102.04,patricia.abara403@example.com,True
101010,Linda Okafor,19,Female,United States,2023-05-16,52.51,linda.okafor331@example.com,True
101161,Amara Rodriguez,41,Unknown,United Kingdom,2021-11-26,57.46,amara.rodriguez15@example.com,True
100790,Amara Johnson,45,Unknown,Unknown,,170.01,amarajohnsonAT example dot com,True
100636,Michael Johnson,58,Unknown,Nigeria,2020-12-13,134.24,michael.johnson922@example.com,True
100037,James Martinez,72,Unknown,Kenya,2024-08-05,162.12,james.martinez730@example.com,True
100345,Kwame Rodriguez,62,Unknown,Nigeria,,140.12,kwame.rodriguez860@example.com,True
101414,Patricia Garcia,27,Unknown,Nigeria,,172.3,patricia.garcia699@example.com,True
100098,Michael Rodriguez,23,Male,Canada,2023-07-11,94.8,michael.rodriguez206@example.com,True
101253,Zola Rodriguez,38,Male,Kenya,,131.88,zola.rodriguez939@example.com,True
101128,Robert Kimani,45,Unknown,Kenya,2023-12-31,362.45,robert.kimani754@example.com,True
100494,Robert Miller,45,Female,Nigeria,2021-12-25,164.83,,False
100074,Susan Ndlovu,62,Unknown,United States,2021-05-30,96.83,susan.ndlovu881@example.com,True
100265,Sarah Johnson,19,Unknown,United Kingdom,2023-07-17,109.21,sarah.johnson480@example.com,True
100642,Karen Miller,67,Female,Kenya,2020-09-29,362.45,karen.miller676@example.com,True
101238,Patricia Okafor,53,Female,Nigeria,,142.65,patricia.okafor198@example.com,True
101314,Joseph Miller,31,Male,Nigeria,2022-01-12,87.39,joseph.miller854@example.com,True
100011,John Abara,38,Unknown,Canada,2024-11-10,274.47,john.abara340@example.com,True
100661,Elizabeth Johnson,49,Male,United States,2022-05-05,123.0,elizabeth.johnson545@example.com,True
100027,Robert Garcia,61,Unknown,United Kingdom,2024-07-13,139.92,robert.garcia339@example.com,True
100669,Elizabeth Ndlovu,53,Unknown,Canada,2023-02-25,58.4,elizabeth.ndlovu540@example.com,True
101091,John Davis,36,Female,United States,2022-08-28,52.37,john.davis294@example.com,True
100424,Elizabeth Mensah,44,Unknown,United Kingdom,,145.91,elizabeth.mensah661@example.com,True
100024,Robert Martinez,59,Female,United Kingdom,2023-07-27,140.12,robert.martinez65@example.com,True
101471,Patricia Davis,59,Male,Unknown,2022-09-03,97.94,patricia.davis890@example.com,True
100330,Elizabeth Williams,65,Unknown,Nigeria,2024-06-22,200.8,elizabeth.williams355@example.com,True
100703,Patricia Miller,72,Male,United Kingdom,2021-07-13,126.47,patricia.miller41@example.com,True
101023,Karen Abara,61,Female,Kenya,2021-05-08,217.75,karen.abara528@example.com,True
100501,Kwame Mensah,48,Unknown,Nigeria,2021-10-04,169.02,,False
101197,Barbara Garcia,48,Female,United Kingdom,2020-09-10,120.0,barbara.garcia654@example.com,True
100903,William Okafor,60,Male,United Kingdom,2021-01-19,129.39,williamokaforAT example dot com,True
101063,Karen Kimani,39,Male,Unknown,2023-09-05,187.11,karen.kimani492@example.com,True
101271,Zola Miller,61,Unknown,Kenya,2024-07-13,66.73,zola.miller447@example.com,True
100168,Chidi Kimani,20,Male,United Kingdom,2022-09-23,122.58,chidi.kimani691@example.com,True
100286,Robert Davis,22,Female,Kenya,,180.7,robert.davis1@example.com,True
101477,Joseph Jones,70,Female,United Kingdom,2021-08-13,214.78,joseph.jones696@example.com,True
100937,Michael Martinez,45,Unknown,United Kingdom,2021-12-10,55.54,michael.martinez130@example.com,True
101424,Joseph Jones,39,Unknown,Kenya,2020-12-30,140.12,joseph.jones422@example.com,True
100809,Kwame Kimani,45,Female,United States,2024-06-03,105.37,,False
100653,Jennifer Abara,18,Unknown,United Kingdom,2021-09-14,140.12,jennifer.abara194@example.com,True
101480,William Miller,22,Male,Kenya,2021-01-14,197.73,william.miller180@example.com,True
100014,Linda Abara,60,Female,Kenya,2022-12-06,28.25,linda.abara412@example.com,True
100419,David Miller,72,Unknown,United Kingdom,,209.65,david.miller793@example.com,True
100188,Susan Kimani,46,Unknown,United States,2023-12-11,209.78,susan.kimani550@example.com,True
100652,Wanjiru Jones,68,Female,Nigeria,2020-06-10,362.45,wanjirujonesAT example dot com,True
100436,Robert Brown,50,Female,United Kingdom,2024-06-27,140.12,robert.brown736@example.com,True
101315,Amara Davis,71,Unknown,Canada,2024-06-21,202.38,amara.davis680@example.com,True
101142,Karen Smith,73,Female,Unknown,2023-02-05,46.47,karen.smith363@example.com,True
100566,Patricia Martinez,55,Male,Nigeria,2020-05-29,200.42,patricia.martinez800@example.com,True
100416,David Johnson,45,Male,Unknown,2022-08-06,362.45,david.johnson889@example.com,True
101134,Sarah Okafor,29,Female,Kenya,2021-10-28,140.12,sarah.okafor277@example.com,True
101171,David Garcia,39,Male,United States,2020-03-04,140.12,david.garcia59@example.com,True
100778,Charles Okafor,45,Male,United Kingdom,2023-04-09,145.48,charles.okafor190@example.com,True
101025,Kwame Martinez,29,Male,United Kingdom,2023-11-05,140.12,kwame.martinez769@example.com,True
100407,Michael Johnson,21,Male,Canada,2020-11-03,140.12,michael.johnson944@example.com,True
100587,Jessica Smith,58,Unknown,Nigeria,2023-04-17,228.27,,False
100396,William Ndlovu,60,Unknown,United States,2021-11-17,96.05,william.ndlovu115@example.com,True
101004,Michael Abara,51,Male,Nigeria,2023-02-09,85.02,michael.abara460@example.com,True
100366,John Garcia,58,Male,Canada,2022-05-20,140.12,john.garcia42@example.com,True
101123,Michael Johnson,52,Unknown,Canada,2023-10-26,98.8,michael.johnson36@example.com,True
100782,Amara Johnson,38,Male,Canada,2024-06-25,130.65,amara.johnson271@example.com,True
100729,Amara Garcia,61,Male,Nigeria,2020-10-25,262.72,amara.garcia977@example.com,True
100796,William Garcia,67,Unknown,Unknown,2023-07-08,152.64,,False
101068,Jessica Jones,59,Unknown,United Kingdom,,202.93,jessica.jones128@example.com,True
101235,Susan Williams,69,Male,United States,2024-05-20,216.06,,False
100844,Susan Mensah,74,Male,United Kingdom,,18.49,susan.mensah280@example.com,True
100192,Patricia Jones,68,Female,Kenya,2020-03-30,38.51,patricia.jones229@example.com,True
100149,Thomas Brown,35,Female,Kenya,2023-11-07,29.2,thomas.brown698@example.com,True
101070,Michael Davis,39,Male,United States,2022-10-26,73.65,michael.davis36@example.com,True
100952,Charles Jones,67,Male,United States,2023-07-07,127.35,charles.jones59@example.com,True
101008,David Mensah,60,Unknown,Kenya,2023-04-12,82.48,david.mensah572@example.com,True
100911,Elizabeth Brown,64,Male,Kenya,2023-07-29,50.97,elizabeth.brown156@example.com,True
100299,Richard Abara,45,Female,Canada,,257.72,richard.abara538@example.com,True
101053,Zola Garcia,19,Unknown,Nigeria,2022-03-17,34.02,zola.garcia645@example.com,True
101024,Elizabeth Williams,33,Unknown,Canada,2021-10-07,150.51,elizabeth.williams81@example.com,True
100829,Thomas Jones,47,Unknown,Canada,2023-12-12,274.65,thomas.jones696@example.com,True
100896,Richard Kimani,21,Unknown,Nigeria,,98.04,richard.kimani882@example.com,True
101292,Jessica Rodriguez,55,Female,United States,2023-12-04,76.09,,False
100240,Sarah Mensah,35,Unknown,United States,2022-04-24,72.61,sarah.mensah864@example.com,True
100199,Amara Mensah,64,Female,United States,2020-06-28,95.76,amara.mensah415@example.com,True
100779,Zola Johnson,29,Male,Canada,2022-06-07,311.04,,False
100045,Sarah Rodriguez,32,Female,Canada,2021-06-08,280.54,sarah.rodriguez476@example.com,True
101087,Amara Ndlovu,56,Male,United Kingdom,2021-12-08,117.46,amara.ndlovu227@example.com,True
100540,Thomas Rodriguez,39,Male,United States,2020-03-14,268.38,thomas.rodriguez745@example.com,True
100962,Sarah Williams,55,Unknown,Kenya,2021-03-29,181.34,sarah.williams363@example.com,True
100137,James Miller,51,Unknown,United Kingdom,2024-06-02,140.7,jamesmillerAT example dot com,True
101463,Michael Johnson,19,Male,United Kingdom,2022-09-30,74.72,michael.johnson343@example.com,True
101406,Jessica Johnson,72,Female,United Kingdom,2020-01-18,264.2,jessica.johnson681@example.com,True
100533,Kwame Mensah,63,Female,Kenya,2020-10-16,362.45,kwame.mensah6@example.com,True
101049,David Mensah,36,Unknown,Nigeria,2020-12-01,49.74,,False
101150,Charles Garcia,49,Male,United Kingdom,2023-04-24,24.05,charles.garcia833@example.com,True
101305,Amara Davis,58,Male,Kenya,,133.11,amara.davis671@example.com,True
101280,Zola Jones,68,Male,Canada,2021-01-07,49.63,zola.jones344@example.com,True
100381,Patricia Davis,25,Male,United States,2023-10-30,172.68,patricia.davis354@example.com,True
100205,Richard Jones,66,Unknown,United States,2020-02-15,140.12,richardjonesAT example dot com,True
101085,Jessica Abara,34,Male,United Kingdom,2023-04-28,153.07,jessica.abara555@example.com,True
101267,Jessica Ndlovu,60,Male,United States,2021-01-09,177.13,jessica.ndlovu312@example.com,True
100688,Jennifer Rodriguez,35,Male,United Kingdom,2021-03-12,362.45,jennifer.rodriguez720@example.com,True
100638,Patricia Brown,72,Male,Kenya,2020-11-30,45.22,patricia.brown750@example.com,True
100884,Charles Mensah,64,Male,United States,2022-06-21,140.12,charles.mensah137@example.com,True
100448,Elizabeth Brown,60,Unknown,Unknown,2023-05-15,68.69,elizabeth.brown832@example.com,True
100510,Chidi Ndlovu,63,Male,United Kingdom,2022-06-16,31.98,chidi.ndlovu25@example.com,True
100423,James Ndlovu,59,Female,United Kingdom,,172.34,james.ndlovu297@example.com,True
100006,Thomas Smith,35,Male,Canada,,109.13,,False
100097,James Jones,24,Male,Canada,,158.52,,False
100410,John Martinez,45,Unknown,United States,2021-04-26,166.24,john.martinez778@example.com,True
100158,Joseph Abara,62,Male,Kenya,,87.25,joseph.abara218@example.com,True
100564,Kwame Davis,48,Female,Kenya,2021-01-29,64.58,,False
100640,Chidi Ndlovu,26,Unknown,United Kingdom,2023-05-27,82.34,chidi.ndlovu652@example.com,True
101250,Jessica Garcia,45,Male,United Kingdom,2023-11-13,140.12,jessica.garcia841@example.com,True
101302,Chidi Garcia,69,Female,Kenya,2020-05-16,185.29,chidi.garcia402@example.com,True
100746,Jennifer Brown,59,Male,Kenya,2024-11-13,362.45,jennifer.brown137@example.com,True
100032,John Abara,37,Unknown,United States,2024-08-21,202.88,john.abara545@example.com,True
101358,Amara Mensah,61,Male,Nigeria,2023-05-02,140.12,amara.mensah987@example.com,True
100156,Thomas Smith,27,Female,United States,2024-10-15,213.97,,False
100521,Sarah Garcia,63,Female,Nigeria,2022-12-30,65.06,sarah.garcia708@example.com,True
100334,William Garcia,60,Female,United States,2023-11-14,258.83,william.garcia963@example.com,True
100837,Mary Miller,67,Unknown,Kenya,2022-02-24,362.45,mary.miller97@example.com,True
100490,Elizabeth Kimani,46,Male,United States,2020-10-26,118.83,,False
101022,Jennifer Okafor,45,Female,Unknown,2021-05-01,53.8,jennifer.okafor726@example.com,True
100258,Kwame Davis,51,Unknown,United Kingdom,2022-01-08,140.12,kwame.davis173@example.com,True
100171,Elizabeth Davis,62,Male,United Kingdom,2022-04-26,41.62,elizabeth.davis182@example.com,True
101419,Chidi Williams,59,Male,United States,2024-07-10,74.89,chidi.williams912@example.com,True
100593,Richard Rodriguez,45,Female,Kenya,2023-09-06,140.12,richardrodriguezAT example dot com,True
100547,John Abara,45,Male,United States,2021-01-14,362.45,john.abara1@example.com,True
100236,Jennifer Mensah,60,Male,Nigeria,2020-05-19,166.13,jennifer.mensah833@example.com,True
100384,Michael Rodriguez,37,Male,United States,2021-09-20,64.12,michael.rodriguez876@example.com,True
100748,Jessica Abara,40,Male,Canada,2023-01-27,278.64,jessica.abara256@example.com,True
100859,Susan Abara,41,Male,United Kingdom,,67.71,susan.abara112@example.com,True
100023,Thomas Johnson,65,Unknown,United Kingdom,2023-01-20,118.22,thomas.johnson453@example.com,True
101251,Mary Rodriguez,45,Male,United States,2021-03-09,42.81,mary.rodriguez432@example.com,True
100622,James Jones,33,Male,Nigeria,,140.12,james.jones979@example.com,True
101306,Chidi Jones,46,Female,Kenya,2024-03-07,87.63,chidi.jones910@example.com,True
100406,Charles Okafor,68,Female,Nigeria,2024-03-27,193.98,charles.okafor494@example.com,True
100545,Patricia Abara,71,Unknown,United Kingdom,2021-03-18,136.07,patricia.abara405@example.com,True
101374,Michael Kimani,64,Male,United Kingdom,2024-04-13,362.45,,False
100477,Sarah Jones,35,Unknown,United States,2020-10-06,217.68,sarah.jones294@example.com,True
100012,Kwame Davis,50,Female,Kenya,2024-04-29,46.66,kwame.davis541@example.com,True
