CustomerID,FullName,Age,Gender,Country,SignupDate,PurchaseAmount,Email
100302,James Garcia,63,nan,Kenya,09/10/2023,20.77,james.garcia260@example.com
101473,Elizabeth Davis,54,f,U.S.A,2020-01-02,$146.56,elizabeth.davis833@example.com
101033,William Williams,51,F,USA,12/03/2024,138.07,william.williams48@example.com
101405,Thomas Rodriguez,65,female,U.S.A,,-113.87,thomasrodriguezAT example dot com
100919,Karen Garcia,54,nan,CANADA,08-Jan-2021,59.05,
101174,JENNIFER OKAFOR,34,nan,us,2020/07/29,233.98,jennifer.okafor701@example.com
101317,Amara Garcia,70,m,CANADA,2020/05/19,349.12,amara.garcia922@example.com
101450,James Kimani,37,Female,kenya,,,james.kimani177@example.com
100375,  Richard   Mensah  ,,nan,uk,2021/08/28,$245.44,richard.mensah293@example.com
100515,JOSEPH GARCIA,181,Male,nan,18-Sep-2024,128.39,joseph.garcia717@example.com
100263,CHARLES GARCIA,40,Male,nigeria,2021-07-01,182.4,charles.garcia343@example.com
100918,Thomas Abara,48 years,F,kenya,2020-11-10,203.9,thomas.abara101@example.com
100996,WILLIAM JONES,69,Male,USA,2021/08/15,179.67,william.jones253@example.com
101194,Richard Garcia,69,Female,Kenya,20-Dec-2022,,
100967,Zola Smith,39,M,Nigeria,01/23/2024,$92.89,zola.smith972@example.com
100772,David Garcia,49,female,nan,2020/05/19,134.18,david.garcia213@example.com
101444,William Miller,22,nan,uk,09/16/2022,80.45,william.miller281@example.com
100656,barbara abara,30,Female,UK,2020-04-29,,barbara.abara59@example.com
100627,Chidi Mensah,30,M,nan,2021/03/19,51.56,chidi.mensah866@example.com
100374,Jessica Okafor,55,Male,Nigeria,2022-08-06,193.45,jessica.okafor434@example.com
100841,SARAH NDLOVU,40,nan,United States,18/05/2023,99.07,sarah.ndlovu230@example.com
100274,Robert Abara,54,nan,us,04/15/2022,$178.99,robert.abara882@example.com
100831,KAREN BROWN,73,M,U.K.,28-Nov-2023,$43.13,
101032,Amara Brown,46,nan,Canada,12/28/2022,167.07,amara.brown583@example.com
100200,William Williams,-25,m,UK,2020/02/17,73.3,william.williams63@example.com
100020,  Elizabeth   Jones  ,,nan,United States,2021-09-16,41.71,elizabeth.jones27@example.com
100997,  Mary   Smith  ,25,nan,nan,09/30/2023,124.54,mary.smith682@example.com
101493,  William   Johnson  ,29,nan,canada,,240.49,william.johnson618@example.com
101182,  Zola   Garcia  ,35,Female,canada,2022-04-09,$236.23,zola.garcia46@example.com
100087,zola miller,,F,us,07/27/2022,246.24,zola.miller113@example.com
100775,jessica martinez,56,nan,nigeria,2022-04-10,102.08,jessica.martinez496@example.com
101256,  Charles   Mensah  ,33,Female,United States,04/15/2022,135.28,charles.mensah318@example.com
100974,Jessica Mensah,73,nan,kenya,11/26/2023,132.49,
100306,  Sarah   Miller  ,34,nan,us,01/07/2020,305.0,
100483,Richard Jones,29,nan,nan,2020/10/26,185.42,richard.jones506@example.com
101494,John Davis,69,nan,USA,2020/01/08,,
100888,  Chidi   Jones  ,29,Male,kenya,09/03/2023,$121.04,chidi.jones827@example.com
100908,John Garcia,43,Male,nigeria,2024-01-01,-282.8,john.garcia120@example.com
101323,Thomas Mensah,61,female,us,2021/12/02,275.53,thomas.mensah241@example.com
100111,  David   Ndlovu  ,54,Female,nigeria,13-Jan-2022,93.7,david.ndlovu442@example.com
100198,  Thomas   Garcia  ,60,Male,USA,2022-08-20,138.11,thomas.garcia772@example.com
101301,Richard Smith,32 years,nan,Kenya,2020/11/28,,richard.smith837@example.com
100559,  Sarah   Brown  ,50,M,USA,14-Nov-2020,206.65,sarah.brown654@example.com
100949,Amara Johnson,56,Male,canada,2023/03/08,108.19,amara.johnson835@example.com
100968,WILLIAM WILLIAMS,35,nan,Kenya,01/29/2020,,
100049,  John   Smith  ,33,F,United States,21-Jan-2024,80.4,john.smith417@example.com
100797,Robert Johnson,40,M,UK,2020/06/23,$48.05,robert.johnson706@example.com
100904,Karen Garcia,39,nan,USA,08/22/2020,$33.39,karen.garcia753@example.com
100764,  David   Davis  ,22,nan,U.K.,2020-05-11,99.58,david.davis575@example.com
100390,Sarah Davis,63,F,KENYA,04-Dec-2020,87.83,sarah.davis251@example.com
101148,  Patricia   Martinez  ,29,Male,Kenya,01/12/2022,59.51,
101006,  Susan   Rodriguez  ,41,Male,UK,08/01/2023,118.71,susan.rodriguez893@example.com
100645,WANJIRU MILLER,21,FEMALE,UK,2022/05/28,142.56,wanjiru.miller976@example.com
100713,jennifer ndlovu,66,M,nigeria,05-Apr-2024,148.96,jennifer.ndlovu41@example.com
100113,WANJIRU MENSAH,25,nan,U.S.A,08/11/2021,,wanjiru.mensah869@example.com
100881,Thomas Garcia,18,Female,canada,14/12/2021,$140.23,
101407,Jennifer Okafor,71,Male,U.K.,2021/08/31,$105.02,jennifer.okafor586@example.com
101005,Kwame Johnson,21,nan,Nigeria,2020/03/27,,kwame.johnson597@example.com
101164,Chidi Smith,19,female,United Kingdom,2021/02/10,204.64,chidi.smith36@example.com
101274,jessica garcia,61,Female,USA,,,jessicagarciaAT example dot com
100016,Amara Abara,42,M,USA,23/03/2021,$86.31,amara.abara115@example.com
100854,robert mensah,61,nan,United States,2020-12-14,84.0,robert.mensah579@example.com
100084,James Mensah,48,m,canada,,267.65,
100282,Patricia Kimani,38,FEMALE,nigeria,2022/09/06,,patricia.kimani458@example.com
100711,karen garcia,23,f,us,22/04/2024,129.29,karen.garcia760@example.com
100131,  Barbara   Rodriguez  ,56,Male,United States,2021-08-19,,barbara.rodriguez309@example.com
100726,  Linda   Kimani  ,42,m,United Kingdom,,13.84,lindakimaniAT example dot com
101177,jessica jones,,male,uk,07/13/2023,,jessica.jones834@example.com
100341,MARY MILLER,62,Male,Canada,2022-07-20,$95.25,
100620,Richard Brown,36,F,KENYA,2021/03/19,322.5,richard.brown161@example.com
100941,RICHARD NDLOVU,74,nan,uk,,58.35,richard.ndlovu728@example.com
101131,  Barbara   Davis  ,33,Female,nigeria,,91.27,barbara.davis747@example.com
101233,Wanjiru Williams,22,Male,canada,,3631.38,wanjiru.williams794@example.com
101237,Kwame Rodriguez,-27,nan,canada,2021/08/14,110.61,kwamerodriguezAT example dot com
100078,Richard Okafor,19,M,U.S.A,,-159.07,richard.okafor123@example.com
101273,Karen Johnson,59,nan,Kenya,2024/08/20,1983.13,karen.johnson593@example.com
100004,charles davis,54,Male,KENYA,28/11/2021,200.12,charlesdavisAT example dot com
100062,Susan Kimani,59,Female,Nigeria,05-Jan-2022,346.98,susan.kimani686@example.com
100602,Elizabeth Johnson,55,m,us,,235.56,elizabeth.johnson692@example.com
100845,  Linda   Abara  ,28 years,Female,us,07/08/2022,261.57,linda.abara508@example.com
100219,thomas martinez,74,M,CANADA,2022-03-10,74.08,thomas.martinez202@example.com
100862,william rodriguez,41,nan,Nigeria,27-Jan-2020,-190.75,william.rodriguez942@example.com
100152,Kwame Rodriguez,279,F,U.K.,06/12/2020,145.1,
100307,CHARLES JOHNSON,70,male,UK,13-Nov-2024,7013.95,charles.johnson890@example.com
101002,Linda Okafor,221,male,United Kingdom,,150.69,linda.okafor370@example.com
100958,  Mary   Abara  ,70,M,Nigeria,2024-06-03,301.81,
101496,Richard Miller,38,nan,us,12/17/2020,$78.70,richard.miller711@example.com
100203,JESSICA WILLIAMS,-16,nan,CANADA,14-Aug-2022,$94.02,jessica.williams734@example.com
100301,Wanjiru Mensah,71,Male,U.K.,07/13/2021,-183.19,wanjiru.mensah703@example.com
100516,  Jennifer   Garcia  ,42,Female,nigeria,02-Dec-2021,369.04,jennifer.garcia333@example.com
100295,MARY KIMANI,46 years,Female,Kenya,not available,$114.17,mary.kimani791@example.com
101086,  William   Smith  ,73,female,nigeria,27/04/2024,$120.89,william.smith444@example.com
100382,richard kimani,18,M,United Kingdom,08-Aug-2020,89.59,richard.kimani962@example.com
101309,Jessica Johnson,18,nan,Nigeria,05/11/2021,54.47,jessica.johnson666@example.com
100129,  James   Miller  ,44 years,Male,Canada,09-Jun-2022,80.23,jamesmillerAT example dot com
101055,SARAH GARCIA,18,Male,uk,11/16/2023,-279.24,sarah.garcia766@example.com
100100,David Abara,28,Female,uk,14-Nov-2022,14.87,david.abara886@example.com
101296,  Sarah   Martinez  ,52,Female,United States,08-Jul-2024,51.61,sarah.martinez78@example.com
101212,Wanjiru Miller,46,female,KENYA,06/04/2020,265.3,wanjiru.miller540@example.com
100801,  Charles   Williams  ,50,Female,canada,25-Dec-2021,115.25,charles.williams770@example.com
100071,Charles Johnson,44,Female,nigeria,2020-09-28,$171.26,charles.johnson61@example.com
100692,robert ndlovu,26,nan,Canada,11/22/2020,282.58,robert.ndlovu676@example.com
100400,  Chidi   Smith  ,40,F,CANADA,2020/07/15,118.74,chidi.smith861@example.com
101122,David Smith,60,Female,U.K.,13/01/2024,80.62,david.smith747@example.com
100696,  Jessica   Kimani  ,72,nan,UK,14-May-2020,100.13,jessica.kimani974@example.com
101486,Linda Ndlovu,48,nan,U.S.A,21-Nov-2024,240.79,linda.ndlovu431@example.com
100261,Richard Martinez,35,F,us,27-Apr-2022,-292.0,
100502,  Karen   Rodriguez  ,,M,UK,11/01/2020,21.8,karen.rodriguez451@example.com
101041,Richard Kimani,46,Male,Nigeria,30/03/2020,151.56,richard.kimani769@example.com
100714,amara martinez,47,f,CANADA,,89.53,amara.martinez118@example.com
101470,Amara Miller,53,male,USA,07-Apr-2020,158.22,amara.miller813@example.com
101139,patricia jones,,male,U.K.,2023-03-02,153.65,patricia.jones668@example.com
100697,  Elizabeth   Martinez  ,42,nan,CANADA,07-Mar-2023,178.18,elizabeth.martinez897@example.com
100601,  Kwame   Rodriguez  ,,Male,nan,2022-07-02,47.8,kwamerodriguezAT example dot com
101018,Amara Williams,22,nan,nigeria,22/09/2024,107.41,amara.williams807@example.com
100370,Michael Garcia,71,nan,Kenya,,41.9,michael.garcia751@example.com
100134,ROBERT WILLIAMS,28,female,nigeria,05/25/2020,264.01,robert.williams512@example.com
101119,William Williams,36,male,KENYA,21/09/2024,193.87,william.williams944@example.com
101223,Wanjiru Ndlovu,25,nan,us,30-Apr-2021,$236.72,wanjiru.ndlovu506@example.com
100733,Linda Abara,45,female,United Kingdom,2022/02/23,79.93,linda.abara213@example.com
101400,Zola Johnson,44,male,United States,28-Oct-2020,200.69,zola.johnson783@example.com
101466,  Wanjiru   Jones  ,30,female,Nigeria,01/11/2021,161.46,wanjiru.jones218@example.com
100560,ELIZABETH BROWN,49,Female,us,2023/12/18,$184.24,elizabeth.brown68@example.com
100055,Chidi Davis,22,F,CANADA,11/15/2022,7618.32,chidi.davis628@example.com
100355,Wanjiru Smith,57 years,male,nigeria,07/14/2021,-44.66,wanjiru.smith448@example.com
100116,Mary Mensah,43,MALE,U.K.,05/28/2022,$147.23,mary.mensah112@example.com
100988,Mary Miller,24,nan,U.S.A,31/01/2023,-166.44,mary.miller357@example.com
100210,Kwame Mensah,69,nan,canada,24/02/2021,304.34,
100387,Robert Garcia,54,nan,us,,$266.30,robert.garcia316@example.com
100162,Jessica Rodriguez,30 years,Male,nan,08/26/2024,61.36,jessica.rodriguez9@example.com
100728,Michael Rodriguez,27,male,Kenya,28-Sep-2020,99.5,michael.rodriguez206@example.com
100774,wanjiru kimani,48,M,nigeria,09/06/2022,230.17,wanjirukimaniAT example dot com
100421,William Abara,70,Female,canada,2021/01/31,45.35,
100229,Wanjiru Rodriguez,20,F,KENYA,18/03/2021,$104.94,wanjirurodriguezAT example dot com
100063,Elizabeth Brown,28,Male,CANADA,21-Aug-2021,165.27,elizabeth.brown157@example.com
100339,Joseph Kimani,36,Male,us,08/03/2021,88.66,joseph.kimani72@example.com
100336,SUSAN RODRIGUEZ,20,Male,KENYA,2022/09/18,$125.03,susan.rodriguez68@example.com
100870,  Michael   Martinez  ,19,nan,UK,12/02/2023,483.01,
101017,William Ndlovu,23,nan,United Kingdom,07/18/2023,57.5,william.ndlovu936@example.com
101170,KAREN MILLER,52,Male,CANADA,10-Dec-2023,$101.51,
100096,Chidi Mensah,55,M,UK,2024/10/20,,chidi.mensah83@example.com
101289,Richard Williams,72,nan,uk,2024-09-15,189.8,richardwilliamsAT example dot com
101393,James Brown,51,nan,UK,2024-03-03,127.2,james.brown983@example.com
101050,  Linda   Jones  ,30,nan,us,,10549.24,linda.jones633@example.com
100442,Sarah Davis,,Female,CANADA,2021/10/27,74.25,sarah.davis76@example.com
100810,Jennifer Williams,33,Male,us,,21.75,jennifer.williams637@example.com
100108,  James   Rodriguez  ,20,Male,USA,18-Jun-2022,37.53,james.rodriguez692@example.com
100932,  Mary   Brown  ,61,Male,USA,2020-09-12,-326.54,mary.brown896@example.com
101435,Patricia Abara,,nan,Canada,07-Mar-2020,102.04,patricia.abara403@example.com
101010,  Linda   Okafor  ,19,Female,USA,2023/05/16,52.51,linda.okafor331@example.com
101161,Amara Rodriguez,41,nan,uk,26/11/2021,57.46,amara.rodriguez15@example.com
100608,Barbara Garcia,56,nan,USA,2022-07-14,$44.60,barbara.garcia112@example.com
100790,Amara Johnson,,nan,nan,,170.01,amarajohnsonAT example dot com
100636,  Michael   Johnson  ,58,nan,Nigeria,12/13/2020,134.24,michael.johnson922@example.com
100037,James Martinez,72,nan,kenya,05-Aug-2024,$162.12,james.martinez730@example.com
100345,KWAME RODRIGUEZ,62,nan,nigeria,,,kwame.rodriguez860@example.com
101414,Patricia Garcia,27,nan,Nigeria,not available,172.30,patricia.garcia699@example.com
100098,michael rodriguez,23,Male,canada,2023-07-11,94.8,michael.rodriguez206@example.com
101253,Zola Rodriguez,38,Male,kenya,not available,$131.88,zola.rodriguez939@example.com
101128,  Robert   Kimani  ,252,nan,Kenya,12/31/2023,375.15,robert.kimani754@example.com
100494,robert miller,-4,Female,nigeria,2021/12/25,164.83,
100074,Susan Ndlovu,62,nan,us,30-May-2021,96.83,susan.ndlovu881@example.com
100265,Sarah Johnson,19,nan,UK,2023-07-17,109.21,sarah.johnson480@example.com
100642,karen miller,67,Female,kenya,29/09/2020,2985.86,karen.miller676@example.com
101238,PATRICIA OKAFOR,53,F,Nigeria,,142.65,patricia.okafor198@example.com
101314,Joseph Miller,31,Male,nigeria,01/12/2022,87.39,joseph.miller854@example.com
100011,John Abara,38,nan,canada,10-Nov-2024,274.47,john.abara340@example.com
100661,Elizabeth Johnson,49,Male,U.S.A,05/05/2022,123.0,elizabeth.johnson545@example.com
100355,Wanjiru Smith,57 years,male,nigeria,07/14/2021,-44.66,wanjiru.smith448@example.com
100027,Robert Garcia,61,nan,U.K.,07/13/2024,139.92,robert.garcia339@example.com
100669,ELIZABETH NDLOVU,53 years,nan,canada,02/25/2023,$58.40,elizabeth.ndlovu540@example.com
101091,  John   Davis  ,36,female,us,28/08/2022,52.37,john.davis294@example.com
100424,Elizabeth Mensah,44,nan,uk,,145.91,elizabeth.mensah661@example.com
100024,  Robert   Martinez  ,59,FEMALE,UK,07/27/2023,,robert.martinez65@example.com
101471,Patricia Davis,59,Male,nan,2022/09/03,97.94,patricia.davis890@example.com
100330,ELIZABETH WILLIAMS,65,nan,Nigeria,22-Jun-2024,200.80,elizabeth.williams355@example.com
100703,  Patricia   Miller  ,72,Male,UK,2021-07-13,126.47,patricia.miller41@example.com
101023,  Karen   Abara  ,61,Female,KENYA,2021-05-08,217.75,karen.abara528@example.com
100501,Kwame Mensah,48,nan,nigeria,10/04/2021,169.02,
101197,BARBARA GARCIA,48,Female,U.K.,09/10/2020,120.0,barbara.garcia654@example.com
100903,William Okafor,60,Male,U.K.,2021-01-19,$129.39,williamokaforAT example dot com
101063,Karen Kimani,39,Male,nan,2023/09/05,$187.11,karen.kimani492@example.com
101151,Jennifer Jones,54,nan,UK,11/27/2022,200.42,jennifer.jones169@example.com
101271,Zola Miller,61,nan,KENYA,07/13/2024,66.73,zola.miller447@example.com
100168,Chidi Kimani,20,m,United Kingdom,23/09/2022,122.58,chidi.kimani691@example.com
100286,Robert Davis,22,Female,Kenya,,180.7,robert.davis1@example.com
101477,Joseph Jones,70,Female,United Kingdom,13/08/2021,214.78,joseph.jones696@example.com
100937,Michael Martinez,208,nan,UK,2021/12/10,55.54,michael.martinez130@example.com
101424,  Joseph   Jones  ,39,nan,kenya,2020/12/30,-33.7,joseph.jones422@example.com
100809,Kwame Kimani,,Female,us,06/03/2024,105.37,
100653,  Jennifer   Abara  ,18,nan,UK,14-Sep-2021,,jennifer.abara194@example.com
101480,  William   Miller  ,22,Male,KENYA,01/14/2021,197.73,william.miller180@example.com
100014,linda abara,60,Female,KENYA,2022-12-06,28.25,linda.abara412@example.com
100419,david miller,72,nan,U.K.,,209.65,david.miller793@example.com
100188,Susan Kimani,46,nan,United States,12/11/2023,209.78,susan.kimani550@example.com
100652,WANJIRU JONES,68,F,nigeria,06/10/2020,477.64,wanjirujonesAT example dot com
100679,Sarah Martinez,40,nan,Kenya,17-Jun-2023,112.59,sarah.martinez978@example.com
100436,Robert Brown,50,female,United Kingdom,27-Jun-2024,,robert.brown736@example.com
101315,Amara Davis,71,nan,CANADA,21/06/2024,202.38,amara.davis680@example.com
101142,Karen Smith,73,Female,nan,02/05/2023,46.47,karen.smith363@example.com
100566,PATRICIA MARTINEZ,55,male,nigeria,2020/05/29,200.42,patricia.martinez800@example.com
100416,David Johnson,-21,Male,nan,08/06/2022,8019.75,david.johnson889@example.com
101134,Sarah Okafor,29,Female,kenya,28/10/2021,-165.72,sarah.okafor277@example.com
101171,  David   Garcia  ,39 years,Male,us,2020/03/04,-187.52,david.garcia59@example.com
100778,Charles Okafor,,male,U.K.,2023/04/09,145.48,charles.okafor190@example.com
101025,Kwame Martinez,29,Male,UK,11/05/2023,-54.57,kwame.martinez769@example.com
100407,Michael Johnson,21,male,canada,11/03/2020,,michael.johnson944@example.com
100587,Jessica Smith,58,nan,Nigeria,2023-04-17,228.27,
100396,William Ndlovu,60,nan,U.S.A,17-Nov-2021,96.05,william.ndlovu115@example.com
101004,Michael Abara,51,Male,Nigeria,02/09/2023,$85.02,michael.abara460@example.com
100366,  John   Garcia  ,58,male,canada,20/05/2022,-150.07,john.garcia42@example.com
101123,Michael Johnson,52,nan,CANADA,10/26/2023,98.8,michael.johnson36@example.com
100782,Amara Johnson,38,Male,canada,06/25/2024,$130.65,amara.johnson271@example.com
100729,Amara Garcia,61,Male,Nigeria,2020/10/25,262.72,amara.garcia977@example.com
100796,William Garcia,67,nan,nan,2023-07-08,$152.64,
101068,  Jessica   Jones  ,59,nan,United Kingdom,,202.93,jessica.jones128@example.com
101235,susan williams,69,m,USA,05/20/2024,216.06,
100844,Susan Mensah,74,male,uk,not available,18.49,susan.mensah280@example.com
100192,  Patricia   Jones  ,68,F,Kenya,30/03/2020,38.51,patricia.jones229@example.com
100149,Thomas Brown,35,Female,Kenya,11/07/2023,29.2,thomas.brown698@example.com
101070,  Michael   Davis  ,39,m,U.S.A,2022-10-26,73.65,michael.davis36@example.com
100952,Charles Jones,67,Male,United States,07/07/2023,127.35,charles.jones59@example.com
101008,  David   Mensah  ,60,nan,kenya,04/12/2023,82.48,david.mensah572@example.com
100911,ELIZABETH BROWN,64,male,KENYA,2023/07/29,$50.97,elizabeth.brown156@example.com
100299,richard abara,187,Female,Canada,,257.72,richard.abara538@example.com
101053,  Zola   Garcia  ,19,nan,nigeria,2022/03/17,34.02,zola.garcia645@example.com
101024,Elizabeth Williams,33,nan,CANADA,10/07/2021,150.51,elizabeth.williams81@example.com
100829,Thomas Jones,47,nan,Canada,2023-12-12,274.65,thomas.jones696@example.com
100896,Richard Kimani,21,nan,Nigeria,not available,98.04,richard.kimani882@example.com
101292,Jessica Rodriguez,55,Female,U.S.A,12/04/2023,76.09,
100240,Sarah Mensah,35,nan,United States,2022-04-24,72.61,sarah.mensah864@example.com
100199,Amara Mensah,64,Female,U.S.A,06/28/2020,$95.76,amara.mensah415@example.com
100779,Zola Johnson,29,Male,Canada,06/07/2022,311.04,
100045,  Sarah   Rodriguez  ,32,f,CANADA,06/08/2021,$280.54,sarah.rodriguez476@example.com
101087,Amara Ndlovu,56,Male,United Kingdom,12/08/2021,117.46,amara.ndlovu227@example.com
100540,Thomas Rodriguez,39,Male,us,2020-03-14,$268.38,thomas.rodriguez745@example.com
100962,Sarah Williams,55,nan,Kenya,2021-03-29,181.34,sarah.williams363@example.com
100137,James Miller,51,nan,UK,06/02/2024,140.7,jamesmillerAT example dot com
101463,Michael Johnson,19,MALE,U.K.,09/30/2022,74.72,michael.johnson343@example.com
101406,Jessica Johnson,72,Female,United Kingdom,18-Jan-2020,264.2,jessica.johnson681@example.com
100533,Kwame Mensah,63,Female,KENYA,16/10/2020,2848.18,kwame.mensah6@example.com
101049,  David   Mensah  ,36,nan,nigeria,2020/12/01,49.74,
101150,charles garcia,49,Male,UK,04/24/2023,$24.05,charles.garcia833@example.com
101305,Amara Davis,58,male,Kenya,not available,$133.11,amara.davis671@example.com
101280,ZOLA JONES,68,M,CANADA,07-Jan-2021,$49.63,zola.jones344@example.com
100381,Patricia Davis,25,Male,U.S.A,30-Oct-2023,172.68,patricia.davis354@example.com
100205,Richard Jones,66,nan,us,15/02/2020,,richardjonesAT example dot com
101085,Jessica Abara,34,Male,United Kingdom,28/04/2023,153.07,jessica.abara555@example.com
101267,JESSICA NDLOVU,60,Male,us,01/09/2021,$177.13,jessica.ndlovu312@example.com
100688,jennifer rodriguez,35,Male,UK,03/12/2021,14729.96,jennifer.rodriguez720@example.com
100638,Patricia Brown,72,male,Kenya,2020/11/30,45.22,patricia.brown750@example.com
100884,Charles Mensah,64,Male,U.S.A,2022/06/21,-180.59,charles.mensah137@example.com
100448,Elizabeth Brown,60,nan,nan,2023-05-15,68.69,elizabeth.brown832@example.com
100510,Chidi Ndlovu,63,M,uk,2022-06-16,31.98,chidi.ndlovu25@example.com
100423,  James   Ndlovu  ,59,Female,U.K.,,172.34,james.ndlovu297@example.com
100006,thomas smith,35,Male,canada,,$109.13,
100097,James Jones,24,Male,canada,not available,158.52,
100410,John Martinez,-7,nan,us,26/04/2021,166.24,john.martinez778@example.com
100158,Joseph Abara,62,M,Kenya,not available,87.25,joseph.abara218@example.com
100564,Kwame Davis,48,f,Kenya,2021/01/29,$64.58,
100640,  Chidi   Ndlovu  ,26,nan,uk,27/05/2023,$82.34,chidi.ndlovu652@example.com
101250,jessica garcia,45,Male,UK,2023/11/13,,jessica.garcia841@example.com
101302,  Chidi   Garcia  ,69,Female,Kenya,2020/05/16,185.29,chidi.garcia402@example.com
100746,JENNIFER BROWN,59,m,KENYA,13/11/2024,519.89,jennifer.brown137@example.com
100032,John Abara,37,nan,U.S.A,2024/08/21,202.88,john.abara545@example.com
101358,Amara Mensah,61,Male,Nigeria,02-May-2023,,amara.mensah987@example.com
100156,Thomas Smith,27 years,Female,us,15-Oct-2024,213.97,
100521,Sarah Garcia,63,female,nigeria,2022-12-30,$65.06,sarah.garcia708@example.com
100334,william garcia,60,Female,us,2023/11/14,$258.83,william.garcia963@example.com
100837,Mary Miller,67,nan,kenya,2022-02-24,3279.4,mary.miller97@example.com
100490,Elizabeth Kimani,46,Male,USA,26/10/2020,118.83,
101022,Jennifer Okafor,,Female,nan,2021-05-01,53.8,jennifer.okafor726@example.com
100258,Kwame Davis,51,nan,U.K.,01/08/2022,,kwame.davis173@example.com
100171,Elizabeth Davis,62,Male,U.K.,26/04/2022,$41.62,elizabeth.davis182@example.com
101419,Chidi Williams,59,Male,USA,2024/07/10,74.89,chidi.williams912@example.com
100593,RICHARD RODRIGUEZ,234,Female,kenya,09/06/2023,-64.52,richardrodriguezAT example dot com
100547,John Abara,,Male,USA,2021-01-14,13027.01,john.abara1@example.com
100236,Jennifer Mensah,60,M,Nigeria,19-May-2020,166.13,jennifer.mensah833@example.com
100384,Michael Rodriguez,37,Male,United States,2021-09-20,64.12,michael.rodriguez876@example.com
100748,jessica abara,40,male,CANADA,2023-01-27,278.64,jessica.abara256@example.com
100859,Susan Abara,41,Male,United Kingdom,,67.71,susan.abara112@example.com
100023,THOMAS JOHNSON,65,nan,UK,20-Jan-2023,118.22,thomas.johnson453@example.com
101251,  Mary   Rodriguez  ,45,Male,USA,09-Mar-2021,42.81,mary.rodriguez432@example.com
100622,James Jones,33,m,Nigeria,not available,,james.jones979@example.com
101306,Chidi Jones,46,Female,KENYA,03/07/2024,87.63,chidi.jones910@example.com
100406,Charles Okafor,68,f,nigeria,2024/03/27,193.98,charles.okafor494@example.com
100545,Patricia Abara,71,nan,United Kingdom,18/03/2021,136.07,patricia.abara405@example.com
101374,Michael Kimani,64,Male,UK,2024-04-13,10450.18,
100477,SARAH JONES,35,nan,us,10/06/2020,217.68,sarah.jones294@example.com
100012,kwame davis,50,Female,kenya,2024/04/29,46.66,kwame.davis541@example.com
100013,kwame mensah,32,nan,United States,15/07/2024,42.3,kwame.mensah970@example.com
101097,Wanjiru Ndlovu,22,f,U.S.A,21/02/2024,,wanjiru.ndlovu970@example.com
100681,  Kwame   Mensah  ,67,Female,us,08-Jun-2020,277.85,
100895,Amara Okafor,69,Female,U.K.,,$89.30,amara.okafor72@example.com
100893,Chidi Ndlovu,70,Female,CANADA,08/22/2022,$113.03,chidi.ndlovu757@example.com
100153,john abara,28,Female,USA,not available,196.07,john.abara980@example.com
100122,  Jennifer   Miller  ,50,Female,U.S.A,26/02/2021,-85.67,jennifer.miller540@example.com
100692,robert ndlovu,26,nan,Canada,11/22/2020,282.58,robert.ndlovu676@example.com
101081,Susan Johnson,63,Male,nigeria,2022/03/16,,susan.johnson772@example.com
100120,LINDA JOHNSON,64,nan,nigeria,2023/11/22,400.05,
100065,michael smith,45,FEMALE,uk,07/03/2022,87.92,michael.smith946@example.com
100846,James Martinez,31,nan,nan,05/11/2024,199.88,james.martinez65@example.com
100582,Thomas Williams,33,male,United States,16-Jul-2021,168.25,thomas.williams920@example.com
100806,William Smith,42,f,KENYA,05/11/2023,16687.06,william.smith568@example.com
100600,Mary Smith,41,Male,KENYA,not available,$91.75,mary.smith441@example.com
100463,  Linda   Abara  ,26,FEMALE,nan,2024/09/09,$69.66,linda.abara447@example.com
101198,Patricia Smith,46,Female,kenya,not available,,patricia.smith58@example.com
101027,linda kimani,43,Female,USA,27-Aug-2024,$234.32,linda.kimani979@example.com
101384,Kwame Johnson,63,nan,us,05/07/2024,$80.30,kwame.johnson587@example.com
100984,Kwame Okafor,72,Male,CANADA,2023/05/01,73.58,kwame.okafor348@example.com
100817,  Jessica   Williams  ,74,Female,Kenya,,232.51,jessica.williams655@example.com
101118,Charles Okafor,26,Female,nigeria,15/11/2020,130.75,charles.okafor811@example.com
100752,James Rodriguez,69,nan,United Kingdom,06/20/2023,174.62,james.rodriguez928@example.com
100822,  Michael   Rodriguez  ,46,m,canada,12-Jan-2022,143.4,michaelrodriguezAT example dot com
100519,ZOLA KIMANI,67,Female,United Kingdom,2024-06-29,$157.78,zola.kimani758@example.com
101353,KAREN BROWN,70,nan,UK,06/21/2020,62.76,karen.brown108@example.com
100629,Michael Johnson,31,Female,United Kingdom,not available,145.81,michael.johnson808@example.com
100861,William Smith,59,MALE,CANADA,02/14/2023,,william.smith597@example.com
101281,joseph williams,60,Female,U.K.,2021/02/10,59.67,joseph.williams318@example.com
101298,Robert Rodriguez,39,female,KENYA,2021/10/04,137.49,robert.rodriguez666@example.com
100586,  Richard   Rodriguez  ,20,Female,United Kingdom,29-Apr-2020,351.07,richard.rodriguez609@example.com
100880,Chidi Abara,18,Male,KENYA,25-Jan-2020,252.27,chidi.abara873@example.com
101345,barbara martinez,26,nan,UK,09/17/2022,$104.34,barbara.martinez649@example.com
100745,Michael Jones,48,female,United States,,84.62,michael.jones680@example.com
100946,Zola Garcia,30,m,canada,06/25/2024,137.1,zola.garcia122@example.com
